1.300012074011379504e+01,1.600007943235797825e+01,1.587481109938453905e+01,1.284130588109267990e+01
1.270730495167156704e+01,1.592802785916384778e+01,1.579406364744533064e+01,1.282958869548381919e+01
1.277994798563165801e+01,1.614268934242332776e+01,1.601652925350885326e+01,1.302126484438847065e+01
1.297673136564980823e+01,1.615897144722116963e+01,1.600670437316285444e+01,1.290289902202506234e+01
1.326215099986749024e+01,1.591487074522030554e+01,1.620345509172047826e+01,1.287203040403863064e+01
1.289529813993092588e+01,1.626243665242593295e+01,1.591359411238344279e+01,1.322235444770010204e+01
1.287447495741924897e+01,1.577277981022002074e+01,1.608316869821330997e+01,1.305976635073634995e+01
1.308325920216005400e+01,1.598071683153841960e+01,1.597421307465898366e+01,1.302981219748821573e+01
1.806754569436019509e+01,2.245052689380508326e+01,6.674404708516348705e+00,3.294727623491015578e+01
1.680642337580006185e+01,2.362432863722174048e+01,6.941716548960759958e+00,3.247713062724051980e+01
1.602672187574614426e+01,2.346854160187960403e+01,7.914832641927803003e+00,3.404134463616690454e+01
1.711759325752666427e+01,2.218068204350266726e+01,6.511677715624591301e+00,3.319252227691193724e+01
1.710300379519270919e+01,2.162412532879023175e+01,6.788278817728607528e+00,3.240427697081616287e+01
1.657627995260649811e+01,2.233594236501843611e+01,6.927490256880399322e+00,3.291992182701586245e+01
1.777968091511750970e+01,2.378545199996954551e+01,7.453448954266436388e+00,3.326447834531477810e+01
1.652080207123384525e+01,2.274255732144899156e+01,6.778840788699485920e+00,3.336637008714137664e+01
1.762050090175167583e+01,2.286498566177404612e+01,7.494276237626449344e+00,3.315324671694011727e+01
1.696660993474336721e+01,2.338071395739448022e+01,7.098838959048345387e+00,3.313535445585188199e+01
1.732551296791751483e+01,2.315061666144150720e+01,7.236497713004393262e+00,3.389824394205326286e+01
1.777861869169447573e+01,2.307245311479226757e+01,6.905398254827217031e+00,3.305580031297520094e+01
1.624439679838474149e+01,2.242569216988048098e+01,6.015506652371891860e+00,3.299479926669563667e+01
1.704789832422434159e+01,2.301628047550972767e+01,7.147487488482176410e+00,3.270075369735501170e+01
1.704932990365304235e+01,2.297490761072831944e+01,7.170631936732022815e+00,3.202957209560612029e+01
1.702939829002815841e+01,2.297381281304954825e+01,6.365813274210220030e+00,3.300014196868018246e+01
1.761330280719149854e+01,2.256148762311490330e+01,6.504388021984242485e+00,3.426438651389796064e+01
1.650793786974717037e+01,2.233820750279749490e+01,7.369967762081927276e+00,3.340857540319380092e+01
1.776174884602087189e+01,2.315040727496904083e+01,7.859664061759378484e+00,3.222634761017638994e+01
1.636663688992811672e+01,2.274070764478728890e+01,5.721800292783974839e+00,3.336022540552898619e+01
1.770039202165113679e+01,2.337095652125153222e+01,6.961163845477702949e+00,3.296422718369149862e+01
1.737017982488815093e+01,2.321004147371667159e+01,6.715207153475485136e+00,3.220135824985560902e+01
1.821459808033165118e+01,2.344322100525099017e+01,6.988313204209527285e+00,3.263274111146690615e+01
1.786960410257511356e+01,2.383158935192458827e+01,7.147410886283462439e+00,3.270340374291566121e+01
1.630349018167125408e+01,2.287240712366645923e+01,6.278024198823413116e+00,3.304283198572393587e+01
1.621047539728910891e+01,2.264724553937161033e+01,5.785009681360845590e+00,3.354172724794913307e+01
1.714490466644868860e+01,2.215005788847063783e+01,7.001600464018608250e+00,3.291245314217251661e+01
1.707061176928752744e+01,2.266684993997307984e+01,6.126680741321236745e+00,3.403761455575919115e+01
1.693274136681546338e+01,2.321515558040980665e+01,8.074094638279101233e+00,3.338355192441769503e+01
1.581699993549544736e+01,2.342899753569563615e+01,7.512456696819711510e+00,3.183481880690179011e+01
1.644736822113049257e+01,2.297023183666858515e+01,6.959306287981516626e+00,3.294156942868267635e+01
1.828427447165624287e+01,2.304250861719240362e+01,6.588722249351605775e+00,3.310806539598704035e+01
1.770322967345300214e+01,2.231672451513347610e+01,7.171507017281157914e+00,3.297865512858665937e+01
1.596555877130289680e+01,2.301324853825180483e+01,6.746042086182450603e+00,3.249217293204686285e+01
1.677296131455677042e+01,2.287681567790260218e+01,7.163527369523249533e+00,3.318297832165789174e+01
1.714266043008208484e+01,2.424710079719018196e+01,6.942154550601991048e+00,3.307880888727576263e+01
1.718285757206232844e+01,2.189234134416949829e+01,6.107213448554165147e+00,3.280047042195024432e+01
1.694672774035918295e+01,2.306324567251716928e+01,7.198699232009348137e+00,3.227154343815097093e+01
1.648992646483521796e+01,2.183473480349109153e+01,7.747851832679541140e+00,3.200203525578958619e+01
1.623261482908372955e+01,2.292350412692117700e+01,6.814684894243922209e+00,3.288024633451247070e+01
1.754998648038168341e+01,2.218288431184820553e+01,7.435033547359110706e+00,3.322958477244686293e+01
1.585450567586165960e+01,2.276894141736021737e+01,6.417509966527188858e+00,3.358278334602663051e+01
1.718071135274368189e+01,2.272905089224994413e+01,6.939837940681002237e+00,3.309741009061398387e+01
1.676675580393010279e+01,2.342567122749504449e+01,7.920704016123751856e+00,3.213741406771259079e+01
1.632899364965381395e+01,2.392250897612992588e+01,7.778047714324063833e+00,3.412254097601012148e+01
1.686460466442418138e+01,2.249286437725927001e+01,6.935394887333832692e+00,3.375824420143122495e+01
1.666802622999380290e+01,2.213696736078426852e+01,8.119380337773712597e+00,3.334270547787464523e+01
1.788651644227275028e+01,2.374465891379773552e+01,6.320657374626840408e+00,3.314783079690174361e+01
1.660322920005674519e+01,2.402120975674883141e+01,7.071444958569276018e+00,3.311486646511006171e+01
1.759040570069748810e+01,2.361850992944205530e+01,7.562144991557338436e+00,3.291647725874808117e+01
1.745728005077631551e+01,2.284654452355966470e+01,1.124798487292129501e+01,3.341593200291254817e+01
1.798220178587342488e+01,2.275290659216312861e+01,1.201235266025516424e+01,3.381233748064518352e+01
1.686758515347562337e+01,2.318377644825412887e+01,1.231893160574260015e+01,3.215751210235110591e+01
1.763491343264988132e+01,2.307243261118426858e+01,1.192480499201643163e+01,3.239655296062201728e+01
1.650122564202390762e+01,2.366158797099239663e+01,1.221385204385958367e+01,3.291539615678914288e+01
1.711391773687804729e+01,2.211875242809472297e+01,1.222613020708834242e+01,3.408311989412568721e+01
1.753426991484219855e+01,2.351785779057960113e+01,1.229977335194011800e+01,3.289785635960243582e+01
1.703699490666257788e+01,2.411629135149622982e+01,1.174218363569659651e+01,3.281617185955687432e+01
1.758512180599914743e+01,2.354675096716776750e+01,1.144227587263282508e+01,3.280793611625943385e+01
1.766825123141935094e+01,2.314569081414362373e+01,1.167347105989154166e+01,3.267637434268789320e+01
1.751180252460735787e+01,2.216658572752385936e+01,1.198724145917158168e+01,3.309624358256367316e+01
1.634108428940240998e+01,2.254110246687416819e+01,1.164680862787954752e+01,3.337152358576607014e+01
1.710412144387249356e+01,2.289809965511869905e+01,1.228381517597343731e+01,3.274776870753322555e+01
1.761410732432455717e+01,2.360170380218538355e+01,1.144298269764418130e+01,3.214241047090172287e+01
1.692832243809246862e+01,2.284756127452591556e+01,1.265737972699651159e+01,3.224689251327214379e+01
1.685192084955750857e+01,2.292449667684475045e+01,1.184411574182281157e+01,3.365890896789618836e+01
1.717017953440727496e+01,2.272342943736784449e+01,1.271363433448077629e+01,3.335445890236449884e+01
1.617167150043936985e+01,2.310273043997231213e+01,1.243431412667946567e+01,3.349361037067599511e+01
1.684757862731428801e+01,2.363522973677290651e+01,1.198650725492870528e+01,3.325792826651061773e+01
1.661362777681137715e+01,2.298011839441880610e+01,1.115481085073932022e+01,3.303053819487625731e+01
1.611371338653648877e+01,2.312797714179916042e+01,1.210867433387082848e+01,3.328357348745531397e+01
1.695892571538984228e+01,2.290321394728374926e+01,1.182266975742750148e+01,3.263169334720742398e+01
1.731206702362047523e+01,2.288577983326082332e+01,1.216590776686093811e+01,3.207235132651654652e+01
1.636567756144039620e+01,2.370497761862157304e+01,1.190616031773551242e+01,3.260281108548361573e+01
1.663426875654550230e+01,2.282563578213258992e+01,1.199252721196915417e+01,3.294669086772968569e+01
1.677606803350385434e+01,2.328792568605454250e+01,1.197595565656411232e+01,3.298865139005557268e+01
1.644071951305812007e+01,2.278754052005252362e+01,1.197161400858643709e+01,3.218296937225834142e+01
1.786644604277804760e+01,2.246980318067409854e+01,1.203791084104190112e+01,3.296648318020682211e+01
1.648459893716655245e+01,2.394409305688528988e+01,1.128525655908397773e+01,3.214655283861361568e+01
1.708075376720168137e+01,2.296346611329479970e+01,1.304047716905497722e+01,3.261348534357383500e+01
2.295089640598330760e+01,2.076074883827631368e+01,5.678524731422383098e+01,5.259891601710668141e+01
2.553633781074599085e+01,2.216611114296464180e+01,5.011506113887097058e+01,5.538717639368904599e+01
2.146212207107052095e+01,2.187801761897513231e+01,5.387934781442210408e+01,5.098889822660758142e+01
2.257390888684008701e+01,2.516242996984927771e+01,5.240124248468523405e+01,5.262117016992484508e+01
2.503015709782021503e+01,2.076675569232926577e+01,5.288110693807617224e+01,5.327645683185899372e+01
2.299308682307730223e+01,1.900664747729567594e+01,5.088354255361852552e+01,5.430988713340463647e+01
2.310043968038949558e+01,2.283823752550183883e+01,5.172073408631479197e+01,5.470754936001766566e+01
2.084906684899221219e+01,2.260271681715666148e+01,5.317738879727617984e+01,5.111924794086058910e+01
2.389721555632372230e+01,2.163015490436353616e+01,5.279500686039245494e+01,5.264574661654348375e+01
2.578606206669161338e+01,2.546169249777930332e+01,5.560621473481850074e+01,5.533368517607809878e+01
2.354233248779027932e+01,2.270023352047648046e+01,5.343530983889398556e+01,5.012141339845690169e+01
2.349657970018250097e+01,2.625722396420287552e+01,4.960492155901697231e+01,5.384112112362370084e+01
2.311549059609710000e+01,2.249126919811963532e+01,5.227820638949422971e+01,5.438377233699017665e+01
2.609137095263633555e+01,2.301908373726869783e+01,5.126891666038459761e+01,5.475538074952007150e+01
2.622857935536026019e+01,2.147413472335524176e+01,5.431201067091183177e+01,5.439862704654317582e+01
2.462130809048619540e+01,2.309419149337074728e+01,6.012088333341395696e+01,4.570897690056541052e+01
2.276645059366060053e+01,2.212994573747785054e+01,6.359280976632982885e+01,4.769456419179591933e+01
2.364023666917242394e+01,2.070819455040669865e+01,5.917736006077081612e+01,4.499667267568493401e+01
2.062600161541491062e+01,2.437839027977169337e+01,6.048959128253869011e+01,4.500749540935792226e+01
2.008139436362312935e+01,2.724083668471497077e+01,5.716651350534726106e+01,4.728436418585010159e+01
2.061677200508408703e+01,2.621035037561015812e+01,5.779605296351562060e+01,4.645286811874940724e+01
2.445227048362249178e+01,2.066445387155841118e+01,5.946484040656067549e+01,4.166540442337696248e+01
2.481953971619905630e+01,2.369149431597067945e+01,5.752814915761625514e+01,4.592626949040353423e+01
2.323660822413995675e+01,2.220774108094940047e+01,6.041974607940107944e+01,4.620538748081931146e+01
2.424095099880774740e+01,2.453303526877528640e+01,5.879025657290826246e+01,4.507399131931016711e+01
2.421859593068513306e+01,2.044379120820240203e+01,6.053632937625928889e+01,4.498709799654840680e+01
2.210659186972277013e+01,2.276182700976023909e+01,5.583478965797817750e+01,4.585452551934302079e+01
2.540540716826449241e+01,1.898599536405646404e+01,6.196555767972962769e+01,4.674932316137981303e+01
2.502027846970729286e+01,2.563884891631946417e+01,6.088920045343911625e+01,4.421742016785999851e+01
2.429416456924190726e+01,2.466165604199941086e+01,6.050191307189371770e+01,4.499890846645435971e+01
2.389848975233091011e+01,2.703121641147773602e+01,5.830162535170519078e+01,4.844061595074393978e+01
2.230458247347347012e+01,2.292311140794740609e+01,6.227029940417586573e+01,4.524706835358652768e+01
1.891964518504940784e+01,2.452631068260219038e+01,6.100717447372164060e+01,4.361063643843494475e+01
2.299283405598159291e+01,2.309813881561413851e+01,5.924370243331571118e+01,4.746175264534887361e+01
2.261482162064081436e+01,2.501800743481999945e+01,5.805305182583090584e+01,4.424318104138755103e+01
2.329323889542034109e+01,2.010910569778751977e+01,6.119487568494374585e+01,4.185772489396694596e+01
2.377075900967107813e+01,2.341041034023314538e+01,6.047832745738291749e+01,4.500318200642465882e+01
2.579437073619882170e+01,2.092080824948413209e+01,6.000052244832620829e+01,4.683037404808615634e+01
1.906320447299873067e+01,2.607884760670395963e+01,6.364687319597716453e+01,4.102758764261062652e+01
2.300793755307690347e+01,2.257930274730466991e+01,6.145406241754456289e+01,4.449930254115377437e+01
2.412719558250017826e+01,1.284865898285073627e+01,7.147306464090567601e+01,-3.562468863726421375e+01
2.295678695766669009e+01,1.694168353361784085e+01,8.026072563514429703e+01,-3.273042780586167311e+01
2.282599730547343242e+01,1.719164555219503399e+01,7.713160925649798116e+01,-3.050225194183009592e+01
2.589545476227978327e+01,1.890574507810213234e+01,7.332518389205237952e+01,-3.549306070396288959e+01
2.731663231596433405e+01,1.525816944864163283e+01,7.884725619948211772e+01,-3.392140174059510827e+01
2.281836798914775599e+01,1.782894678761766016e+01,7.634532658004454220e+01,-3.838936889506572214e+01
2.521588772404784606e+01,2.194098515437623576e+01,7.314017499425611391e+01,-3.350716067864704684e+01
2.821135351320645412e+01,1.523506741077902049e+01,7.789218000333336533e+01,-3.351229054433978405e+01
2.019622625857373066e+01,8.388185513920682901e-01,6.637709635646405104e+01,-4.323517977692258540e+01
2.315555710996886418e+01,-2.645031830108925508e+00,6.492619077562709151e+01,-4.762632858588479223e+01
2.264706146928802255e+01,-3.884368759193799203e+00,6.340273073390855529e+01,-4.442582713451442800e+01
1.883834191337695430e+01,-1.798419337281742303e+00,6.067132705619633981e+01,-4.601088945302750233e+01
1.821625636506211166e+01,-5.223341107341576972e+00,6.019766910405181903e+01,-4.443927078092551142e+01
2.306580429115286535e+01,-3.184028203963466197e+00,6.021608692768150917e+01,-4.426308748327791420e+01
2.279316005326947803e+01,-2.727873149921821394e+00,5.861776969786730973e+01,-4.003483629894195417e+01
2.027616665635636295e+01,-2.871877315559110411e+00,6.394031421848427499e+01,-4.120221035948953414e+01
2.062985783805196505e+01,-3.102129306379805218e+00,6.277870791187816479e+01,-4.331634688648878040e+01
2.794987675593118936e+01,-7.355541455619385438e-01,6.490972760872202230e+01,-4.269534308298091219e+01
2.203277149158073200e+01,-5.335622114701752849e+00,6.300396464249187289e+01,-4.296556203128232454e+01
1.923370154696661416e+01,-1.613973442878978704e+00,6.764615702989888746e+01,-4.287623367694908438e+01
4.292642896116296214e+01,-1.148278669846552447e+01,3.726726168246504756e+01,1.172901306906635455e+01
9.694687758991150872e+00,-2.150417072483734060e+01,2.178702236275928428e+01,4.522278438593625083e+01
6.193794894463761125e+01,-2.973319503372988848e+01,6.956486875788667135e+01,3.102136530637245926e+00
6.753137015017013312e+01,2.866310689469588624e+01,3.212632482303726533e+01,1.476992872087024011e+01
5.080811385227688248e+01,4.883336950854976521e+01,1.127465976257073521e+01,4.021604801844218002e+01
3.463680882895366153e+01,-3.458063361425752191e+01,2.619448355554447261e+01,-3.097641054806014438e+01
1.072908638141903737e+01,-2.163626655419697187e+01,3.865173368454819069e+01,2.667678298808054649e+01
7.855921865726637066e+01,-2.949437768218867362e+01,1.083711602467598745e+01,-7.263539031417487024e+00
6.155284026836833533e+01,3.870567336937430980e+01,1.957575279442674443e+01,-1.405851222378303333e+01
1.071471636193813026e+01,-1.019078829370726424e+01,2.924484491499102390e+01,9.797965921237874909e+00
5.884251862440541458e+01,-1.653690545772846576e+00,3.825395085697846920e+00,2.934619802499116759e+01
1.954685331697491790e+01,2.005996660622442107e+01,7.367908760488410280e+01,-5.845205272139374131e+00
6.145814766541717766e+00,5.014132342303103940e+01,2.670479569856659552e+01,2.833605342624481693e+01
3.061405492774634851e+01,4.043783904290532405e+01,5.493406424158268919e+01,-1.826958403054295133e+01
1.444570145994394217e+01,-3.214423451159979095e+01,6.480120655491714388e+01,-3.878587558733237017e+01
1.517127576091984587e+01,1.365001680849862709e+01,1.365741016599798208e+01,-4.391096061407529305e+01
1.896064471969652487e+01,-1.841940707752271322e+01,3.524626453720239283e+01,2.469391655392686857e+01
6.325497527451498314e+01,1.748885579647958366e+01,4.462696168029849986e+01,-4.271920719729638449e+01
3.950034291810268883e+01,-3.826320269371652927e+01,6.903977620676380411e+01,-1.831847007829556162e+01
3.542603865605680369e+01,-4.338575267678060499e+01,3.687864337166206496e+01,1.938316469527164543e+01
4.274826634749851451e+01,3.847422239635619690e+01,3.494385646190976047e+01,5.196034650965955848e+01
6.874826471798289163e+01,3.460719266873685740e+01,1.577139610957156535e+01,-2.389423304200116505e+01
3.118416728976336572e+01,-3.030716382302092526e+01,9.591259788932093855e+00,-4.686053136035897637e+01
3.612207478347654188e+01,-4.557732611288732016e+01,1.745938935920240098e+01,4.895734405114959031e+01
4.287700581036341418e+01,-3.856689885546787622e+01,7.334830398289719255e+01,-2.975628711281383332e+01
4.259975870620300498e+01,4.057197952201393321e+01,8.131886056366985827e+01,-3.609010701341563276e+01
5.857167904682621895e+01,-4.137920758873532634e+01,4.932783069796688125e+01,3.289125288178404105e+01
3.023016169299452116e+01,1.531166971223599660e+01,2.913257575394739263e+01,-1.638424384538944878e+01
2.983234983248488703e+01,1.978226892262436820e+01,5.225276591883454103e+01,4.805638981802660226e+01
6.807626618620608383e+01,1.252915375532508335e+01,5.210782407824081019e+01,9.503938648185965121e+00
5.694520654827121575e+01,-4.201335920931413170e+00,7.951186087072494502e+01,-4.830451579150087582e+01
1.575555305378546578e+01,-2.964048326597528416e+01,1.531095594345091015e+01,1.365169944668947011e+01
5.182327298337099819e+00,-3.871340707955387472e+01,1.381413550049246020e+01,3.663476744859036671e+01
6.989832963892678208e+01,2.109938190236714206e+01,3.453868578048394511e+01,2.977423184960930769e+01
7.051063016917345294e+01,-9.813621530614696553e+00,5.667003878218542212e+01,2.460338959217236265e+01
3.355324689585961551e+01,-4.581754920801022024e+01,4.162319852032312184e+01,-8.672147667617934985e+00
7.523885295224943093e+01,-4.176669641346236261e+01,8.109593975913549002e+01,2.420722557171121991e+01
7.541642684449976741e+01,-2.675721421945589995e+01,5.555176702095857166e+01,-2.912890152415048561e+01
6.335245345321909838e+01,-4.652551361357571125e+01,3.671893961734391354e+01,-1.737449157965406243e+01
6.447424049321827511e+01,4.858160672279917947e+01,5.530983712838390076e+00,4.021519490309751177e+01
1.582603797260736833e+01,2.094872812999408040e+01,5.523168855868060234e+01,2.259323687255515267e+01
5.813812354751406986e+01,4.901511468281321982e+01,2.822416151832289799e+01,-2.850007954817904476e+00
5.176187380727056109e+01,3.665145504150011391e+00,3.790437751241048403e+01,4.610585740588915371e+01
6.680657043792979266e+01,4.869631930367816608e+00,2.855743781529869807e+01,2.906336419888039302e+01
7.029341938974494042e+01,-1.666973099487960752e+01,7.634873607126712614e+01,-4.309650857438732885e+00
2.894382687128658560e+01,1.606919778899398921e+01,1.480182062747725524e+01,4.788872139555843432e+01
6.587226797154364988e+01,-3.667933523626085446e+01,7.573413458338055193e+01,4.417939684710374593e+01
5.309781131013182431e+01,5.036418837451279273e+01,6.447285246626124433e+01,2.416577050938701632e+01
7.287464614504011706e+01,-1.798066289167620724e+01,2.695479472972311186e+01,-4.091921857077198865e+01
6.411301941357487522e+01,4.514691895207620576e+01,5.825738448321389740e+01,4.281286813981108708e+01
7.194557176014484412e+01,-9.304660810687792605e-01,6.011593531581151950e+01,-9.287427842338367157e+00
2.602416935718301261e+01,5.333533416403351168e+01,3.686655196691168612e+01,4.229100517498783063e+01
5.106060749354939077e+01,-1.243640374714545516e+01,3.342223656287721667e+01,4.034020094530328038e+01
1.938442190937188769e+01,-6.752823441159492290e-01,8.822632656631281378e+00,-2.202053647530487623e+01
1.443503874841732859e+01,-1.295028762972281555e+01,5.992688348269655307e+01,-9.295568813498164218e+00
3.976859574862108815e+01,1.054245582618406729e+00,5.117871319967876076e+01,-3.226826343525250707e+01
1.022024112772425042e+01,5.170599013286316392e+01,2.636257944884548721e+01,3.187940864588239265e+01
4.565470634308051245e+01,2.362060766960232172e+01,7.335715784607558021e+00,2.324872672711049404e+01
6.999743568739319244e+01,3.204360006857046983e+01,4.668774274662445123e+01,-4.565845331874744062e+01
4.247411707151734817e+01,-2.061853816667322548e+01,4.784421698790993815e+01,1.229774721052176290e+01
3.480622117514833747e+01,3.097162238510166787e+01,3.112197226435120001e+01,-2.505384540117725933e+01
5.297123156799226251e+01,-3.954145594460506175e+01,2.823404103559489897e+01,-6.752022940561062114e+00
9.662398498511425515e+00,-3.980683422803486593e+01,4.651243074595120675e+01,2.659753026300307965e+01
7.442759020097923894e+01,4.550662444835271003e+01,3.448016687627503529e+01,1.646986866431372221e+01
1.254329334044970778e+01,-4.010813384956149008e+01,2.422296653663821075e+01,2.181393633569966539e+01
1.301633509399999866e+01,-1.461722578841236952e+01,8.194165094656185033e+01,-2.305640727762345676e+01
6.331147821470909776e+01,-4.325920768995405297e+01,5.969547225130361312e+01,-4.842017126976131181e+00
5.536574601820707642e+01,-4.742467598794773664e+01,6.374603731292855713e+01,-3.203968880170010891e+01
2.342075207691585348e+01,2.683559188741247681e+01,5.144644984912317653e+01,-2.240309733952162929e+01
6.998621499149501801e+01,-4.357457664205674774e+01,2.003620934258244901e+01,-3.045797493851230442e+01
7.134099917201599084e+00,1.443520974974589421e+01,8.042054773184867145e+01,4.587131763863857259e+01
5.564151549891843729e+01,-2.379661431923612014e+01,6.319403895000822047e+01,4.960705554683947582e+01
5.662376881993190381e+01,3.120987453883222429e+01,6.598920883077738608e+01,1.781446052793417323e+01
4.080550961281958422e+01,6.368306581867457794e+00,7.662774374973710678e+01,5.506327560941281263e+01
6.984078751387966122e+01,-1.141901538539644179e+01,4.663315728554365336e+01,-4.221866815726162514e+01
2.239592387446500865e+01,4.206575339801669600e+01,7.601122323986611917e+00,1.607978621470678604e+01
4.915253143155570825e+01,-4.696316232817866876e+01,1.441943837763157887e+01,1.353974267042796953e+01
4.592798522582250342e+01,-4.637580978418613853e+01,4.425137166465633243e+01,-4.729927183485463615e+01
2.658169103426872582e+01,-2.338500896358545589e+01,9.634743579563622262e+00,2.246932501163564666e+01
3.741229915186799104e+01,-2.315626256879947320e+01,2.483471613412033818e+01,4.780130687498522946e+01
4.693203310270968842e+01,-2.247671334110172126e+01,4.400757270631159201e+01,-9.098638477749801723e+00
7.404137338049898176e+01,-2.531399431221460006e+01,1.669070372865248686e+01,4.640585544971874299e+01
2.013441752111140914e+01,-4.938402880500093062e+01,4.289594955135103049e+01,4.659616891789929127e+01
1.774355193866825431e+01,3.963701639421040568e+01,7.861402487778011050e+01,4.242694837454072854e+01
6.487542098671656277e+01,-1.848378952450257273e+01,3.059200570573056410e+01,-3.281678633894465236e+01
4.399496659534225529e+01,3.894140587998396086e+01,4.272615219029464129e+01,3.848408973485874185e+01
4.141939494333879423e+01,-1.233475915208313012e+01,1.370423873713736462e+01,-4.825793682726068567e+01
3.145330494236772978e+01,3.834472230182863939e+01,3.089506860217860762e+01,3.801507598338415050e+01
5.791888407586136367e+01,-2.612927040619510421e+00,7.071593966011201715e+00,2.630212544286729326e+01
4.830639700916515977e+01,1.448542716214262782e-01,8.038589897336530044e+01,3.046189025225743308e+01
3.081786337765569073e+01,-1.317702640357591548e+01,5.199887483733760263e+01,-3.305153105788359369e+01
4.624344978654570326e+01,1.006007321134896415e+01,5.548497675047286748e+01,4.151201546492495709e+01
5.551903511114378631e+01,4.707673115592591273e+01,5.383112386605421129e+00,1.520200133126377295e+01
6.159150200355101745e+00,4.034774857562337047e+01,1.369176767993122823e+01,3.080837807892912394e+00
1.215017601953060122e+01,1.918253261278370303e+01,4.682174589396966269e+01,-4.535142909050890836e+01
